IdConfigZonaMapa,Agente,TopeCuenta,Ejercicio,Quincena
978.0,E002085,80.0,2022,19
980.0,E001588,120.0,2022,19
980.0,E002874,120.0,2022,19
980.0,E004953,120.0,2022,19
980.0,E062568,120.0,2022,19
1023.0,E003429,100.0,2022,20
1023.0,E005163,100.0,2022,20
1026.0,E002306,100.0,2022,20
1047.0,E030050,120.0,2022,20
1058.0,E003771,120.0,2022,21
1058.0,E003895,120.0,2022,21
1058.0,E005577,120.0,2022,21
1058.0,E005732,120.0,2022,21
1058.0,E006630,120.0,2022,21
1213.0,E003895,120.0,2022,24
1218.0,E044593,150.0,2022,24
1218.0,E005101,150.0,2022,24
1219.0,E003429,120.0,2022,24
1219.0,E001889,120.0,2022,24
1219.0,E004360,120.0,2022,24
1220.0,E005366,150.0,2022,24
1221.0,E000838,80.0,2022,24
1222.0,E004209,120.0,2022,24
1224.0,E053311,120.0,2022,24
1224.0,E003870,120.0,2022,24
1224.0,E002225,120.0,2022,24
1224.0,E049566,120.0,2022,24
1224.0,E002935,120.0,2022,24
1225.0,E002306,120.0,2022,24
1225.0,E059302,120.0,2022,24
1225.0,E003118,120.0,2022,24
1226.0,E003471,80.0,2022,24
1226.0,E001668,80.0,2022,24
1226.0,E005163,80.0,2022,24
1233.0,E030050,120.0,2022,24
1239.0,E001032,150.0,2022,24
1241.0,E004953,120.0,2022,24
1241.0,E002874,120.0,2022,24
1241.0,E005478,120.0,2022,24
1244.0,E004385,80.0,2022,24
1244.0,E003818,80.0,2022,24
1245.0,E053890,150.0,2022,24
1253.0,E053718,80.0,2022,24
1253.0,E007355,80.0,2022,24
1253.0,E006056,80.0,2022,24
1263.0,E001650,150.0,2022,24
1263.0,E004002,150.0,2022,24
1263.0,E058002,150.0,2022,24
1266.0,E061209,80.0,2022,24
1266.0,E000772,80.0,2022,24
1266.0,E043493,80.0,2022,24
1271.0,E062280,100.0,2023,2
1271.0,E006191,100.0,2023,2
1274.0,E060230,100.0,2023,2
1274.0,E002607,100.0,2023,2
1274.0,E002905,100.0,2023,2
1274.0,E005747,100.0,2023,2
1274.0,E006463,100.0,2023,2
1274.0,E007282,100.0,2023,2
1274.0,E006389,100.0,2023,2
1274.0,E005832,100.0,2023,2
1271.0,E006648,100.0,2023,2
1271.0,E007934,100.0,2023,2
1271.0,E006412,100.0,2023,2
1271.0,E007691,100.0,2023,2
1271.0,E007993,100.0,2023,2
1277.0,E007899,100.0,2023,2
1278.0,E003895,100.0,2023,2
1278.0,E003771,100.0,2023,2
1278.0,E000258,100.0,2023,2
1278.0,E005732,100.0,2023,2
1278.0,E006630,100.0,2023,2
1278.0,E005537,100.0,2023,2
1280.0,E006810,100.0,2023,2
1282.0,E030050,100.0,2023,2
1283.0,E059073,70.0,2023,2
1284.0,E004360,100.0,2023,2
1284.0,E007857,100.0,2023,2
1284.0,E007308,100.0,2023,2
1284.0,E001889,100.0,2023,2
1281.0,E007376,70.0,2023,2
1281.0,E008008,70.0,2023,2
1285.0,E007268,100.0,2023,2
1286.0,E001279,70.0,2023,2
3052.0,E054609,75.0,2024,6
3085.0,E008589,105.0,2024,6
3085.0,E009018,105.0,2024,6
3085.0,E007672,105.0,2024,6
3060.0,E056246,105.0,2024,6
3067.0,E009316,100.0,2024,6
3060.0,E005948,105.0,2024,6
3060.0,E010695,105.0,2024,6
3060.0,E008391,105.0,2024,6
3067.0,E000838,100.0,2024,6
3067.0,E000627,100.0,2024,6
3093.0,E012246,91.0,2024,6
3093.0,E012157,91.0,2024,6
3067.0,E012512,100.0,2024,6
3090.0,E006698,96.0,2024,6
3045.0,E049661,95.0,2024,6
3090.0,E005338,96.0,2024,6
3100.0,E012299,140.0,2024,6
3090.0,E008304,96.0,2024,6
3100.0,E012237,140.0,2024,6
3045.0,E011013,95.0,2024,6
3045.0,E005458,95.0,2024,6
3045.0,E055309,95.0,2024,6
3064.0,E012297,100.0,2024,6
3064.0,E012555,100.0,2024,6
3075.0,E001650,96.0,2024,6
3098.0,E002751,81.0,2024,6
3098.0,E010700,81.0,2024,6
3075.0,E010363,96.0,2024,6
3075.0,E011839,96.0,2024,6
3075.0,E012469,96.0,2024,6
3077.0,E011847,90.0,2024,6
3077.0,E011910,90.0,2024,6
3077.0,E001588,90.0,2024,6
3045.0,E011338,95.0,2024,6
3048.0,E011554,100.0,2024,6
3048.0,E005366,100.0,2024,6
3048.0,E001889,100.0,2024,6
3105.0,E008750,87.0,2024,6
3105.0,E009101,87.0,2024,6
3104.0,E012118,140.0,2024,6
3105.0,E012446,87.0,2024,6
3105.0,E001288,87.0,2024,6
3105.0,E012073,87.0,2024,6
3101.0,E008734,82.0,2024,6
3109.0,E011440,250.0,2024,6
3828.0,E006810,200.0,2024,7
3828.0,E012353,200.0,2024,7
3839.0,E012629,250.0,2024,7
3839.0,E012271,250.0,2024,7
3839.0,E011440,250.0,2024,7
3821.0,E009018,105.0,2024,7
3821.0,E008589,105.0,2024,7
3821.0,E007672,105.0,2024,7
3802.0,E007993,165.0,2024,7
3815.0,E061627,129.0,2024,7
3815.0,E004126,129.0,2024,7
3815.0,E059947,129.0,2024,7
3806.0,E008293,96.0,2024,7
3806.0,E008261,96.0,2024,7
3806.0,E005376,96.0,2024,7
3818.0,E007032,140.0,2024,7
3818.0,E009473,140.0,2024,7
3818.0,E009819,140.0,2024,7
3808.0,,200.0,2024,7
3811.0,,200.0,2024,7
3826.0,,90.0,2024,7
3828.0,,200.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3827.0,,91.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3813.0,,100.0,2024,7
3829.0,,81.0,2024,7
3829.0,,81.0,2024,7
3829.0,,81.0,2024,7
3829.0,,81.0,2024,7
3829.0,,81.0,2024,7
3817.0,,90.0,2024,7
3833.0,,92.0,2024,7
3833.0,,92.0,2024,7
3835.0,,87.0,2024,7
3835.0,,87.0,2024,7
3835.0,,87.0,2024,7
3835.0,,87.0,2024,7
3835.0,,87.0,2024,7
3839.0,,250.0,2024,7
3839.0,,250.0,2024,7
3839.0,,250.0,2024,7
3839.0,,250.0,2024,7
3834.0,,140.0,2024,7
3834.0,,140.0,2024,7
3843.0,E011709,90.0,2024,8
3843.0,E003895,90.0,2024,8
3843.0,E006648,90.0,2024,8
3843.0,E011418,90.0,2024,8
3843.0,E012412,90.0,2024,8
3846.0,E005732,90.0,2024,8
3846.0,E006630,90.0,2024,8
3846.0,E012520,90.0,2024,8
3846.0,E011478,90.0,2024,8
3875.0,E011025,82.0,2024,8
3875.0,E012284,82.0,2024,8
3875.0,E003771,82.0,2024,8
3875.0,E008734,82.0,2024,8
3875.0,E005360,82.0,2024,8
3875.0,E010216,82.0,2024,8
3875.0,E009164,82.0,2024,8
3841.0,E005366,100.0,2024,8
3841.0,E001889,100.0,2024,8
3841.0,E011554,100.0,2024,8
3862.0,E004360,110.0,2024,8
3862.0,E004209,110.0,2024,8
3873.0,E009558,92.0,2024,8
3873.0,E003429,92.0,2024,8
3873.0,E007857,92.0,2024,8
3845.0,E007993,165.0,2024,8
3849.0,E008293,96.0,2024,8
3849.0,E008261,96.0,2024,8
3849.0,E005376,96.0,2024,8
3858.0,E061627,129.0,2024,8
3858.0,E004126,129.0,2024,8
3858.0,E059947,129.0,2024,8
3851.0,E053890,200.0,2024,8
3864.0,E009018,105.0,2024,8
3864.0,E008589,105.0,2024,8
3864.0,E007672,105.0,2024,8
3861.0,E007032,140.0,2024,8
3861.0,E009473,140.0,2024,8
3861.0,E009819,140.0,2024,8
3882.0,E012629,250.0,2024,8
3882.0,E012271,250.0,2024,8
3882.0,E011440,250.0,2024,8
3871.0,E006810,200.0,2024,8
3871.0,E012353,200.0,2024,8
3854.0,E011640,200.0,2024,8
3854.0,E011807,200.0,2024,8
3854.0,E012122,200.0,2024,8
3842.0,E007369,200.0,2024,8
3842.0,E010709,200.0,2024,8
3842.0,E003625,200.0,2024,8
3857.0,E054510,115.0,2024,8
3857.0,E005699,115.0,2024,8
3857.0,E010523,115.0,2024,8
3857.0,E053718,115.0,2024,8
3844.0,E010133,75.0,2024,8
3844.0,E008580,75.0,2024,8
3844.0,E054609,75.0,2024,8
3844.0,E010934,75.0,2024,8
3876.0,E012176,92.0,2024,8
3876.0,E012633,92.0,2024,8
3876.0,E010038,92.0,2024,8
3876.0,E012168,92.0,2024,8
3878.0,E001288,87.0,2024,8
3878.0,E012073,87.0,2024,8
3878.0,E012236,87.0,2024,8
3878.0,E009101,87.0,2024,8
3878.0,E011459,87.0,2024,8
3878.0,E008750,87.0,2024,8
3878.0,E012303,87.0,2024,8
3878.0,E012446,87.0,2024,8
3850.0,E007575,105.0,2024,8
3850.0,E005948,105.0,2024,8
3850.0,E010695,105.0,2024,8
3850.0,E005140,105.0,2024,8
3850.0,E008391,105.0,2024,8
3850.0,E011201,105.0,2024,8
3850.0,E004131,105.0,2024,8
3850.0,E056246,105.0,2024,8
3868.0,E005338,96.0,2024,8
3868.0,E011426,96.0,2024,8
3868.0,E008304,96.0,2024,8
3868.0,E006698,96.0,2024,8
3868.0,E011850,96.0,2024,8
3868.0,E009938,96.0,2024,8
3868.0,E007419,96.0,2024,8
3870.0,E010537,91.0,2024,8
3870.0,E000028,91.0,2024,8
3870.0,E012441,91.0,2024,8
3870.0,E012246,91.0,2024,8
3870.0,E012157,91.0,2024,8
3870.0,E012619,91.0,2024,8
3870.0,E011538,91.0,2024,8
3870.0,E052129,91.0,2024,8
3859.0,E006589,96.0,2024,8
3859.0,E011839,96.0,2024,8
3859.0,E056232,96.0,2024,8
3859.0,E010363,96.0,2024,8
3859.0,E001650,96.0,2024,8
3859.0,E006986,96.0,2024,8
3859.0,E009728,96.0,2024,8
3859.0,E012469,96.0,2024,8
3859.0,E011164,96.0,2024,8
3847.0,E002639,100.0,2024,8
3847.0,E041528,100.0,2024,8
3847.0,E007282,100.0,2024,8
3847.0,E002916,100.0,2024,8
3847.0,E009905,100.0,2024,8
3847.0,E060230,100.0,2024,8
3847.0,E010261,100.0,2024,8
3847.0,E053547,100.0,2024,8
3847.0,E057121,100.0,2024,8
3847.0,E004697,100.0,2024,8
3847.0,E002905,100.0,2024,8
3847.0,E009488,100.0,2024,8
3847.0,E009782,100.0,2024,8
3855.0,E010920,120.0,2024,8
3855.0,E011203,120.0,2024,8
3852.0,E011884,70.0,2024,8
3852.0,E012248,70.0,2024,8
3853.0,E012216,100.0,2024,8
3853.0,E012555,100.0,2024,8
3853.0,E012263,100.0,2024,8
3853.0,E012297,100.0,2024,8
3848.0,E009836,100.0,2024,8
3848.0,E009546,100.0,2024,8
3848.0,E011814,100.0,2024,8
3848.0,E010553,100.0,2024,8
3848.0,E006233,100.0,2024,8
3860.0,E011910,90.0,2024,8
3860.0,E011847,90.0,2024,8
3860.0,E001588,90.0,2024,8
3872.0,E010700,81.0,2024,8
3872.0,E002751,81.0,2024,8
3879.0,E012062,120.0,2024,8
3881.0,E008659,120.0,2024,8
3866.0,E059073,90.0,2024,8
3866.0,E008815,90.0,2024,8
3867.0,E011933,100.0,2024,8
3867.0,E030050,100.0,2024,8
3869.0,E012566,90.0,2024,8
3863.0,E011460,140.0,2024,8
3863.0,E053311,140.0,2024,8
3863.0,E049566,140.0,2024,8
3863.0,E002935,140.0,2024,8
3874.0,E012237,140.0,2024,8
3874.0,E011849,140.0,2024,8
3874.0,E012299,140.0,2024,8
3877.0,E005241,140.0,2024,8
3877.0,E007156,140.0,2024,8
3877.0,E012118,140.0,2024,8
3877.0,E061788,140.0,2024,8
3856.0,E012424,100.0,2024,8
3856.0,E009316,100.0,2024,8
3856.0,E010771,100.0,2024,8
3856.0,E011541,100.0,2024,8
3856.0,E012476,100.0,2024,8
3856.0,E012443,100.0,2024,8
3856.0,E061826,100.0,2024,8
3856.0,E000838,100.0,2024,8
3856.0,E011262,100.0,2024,8
3856.0,E011011,100.0,2024,8
3856.0,E011728,100.0,2024,8
3856.0,E001629,100.0,2024,8
3856.0,E009991,100.0,2024,8
3856.0,E011344,100.0,2024,8
3856.0,E010987,100.0,2024,8
3856.0,E009940,100.0,2024,8
3856.0,E012393,100.0,2024,8
3856.0,E000627,100.0,2024,8
3856.0,E012562,100.0,2024,8
3856.0,E011288,100.0,2024,8
3856.0,E011685,100.0,2024,8
3856.0,E012142,100.0,2024,8
3856.0,E005455,100.0,2024,8
3856.0,E004513,100.0,2024,8
3856.0,E012512,100.0,2024,8
3856.0,E012585,100.0,2024,8
3856.0,E011950,100.0,2024,8
3856.0,E010266,100.0,2024,8
3865.0,E011829,200.0,2024,8
3865.0,E009078,200.0,2024,8
3865.0,E040933,200.0,2024,8
3865.0,E009954,200.0,2024,8
3865.0,E010303,200.0,2024,8
3865.0,E011367,200.0,2024,8
3865.0,E008456,200.0,2024,8
3865.0,E060191,200.0,2024,8
3865.0,E011044,200.0,2024,8
3865.0,E048717,200.0,2024,8
3865.0,E009264,200.0,2024,8
3865.0,E007656,200.0,2024,8
3865.0,E011410,200.0,2024,8
3865.0,E011395,200.0,2024,8
3840.0,E009163,95.0,2024,8
3840.0,E011013,95.0,2024,8
3840.0,E033393,95.0,2024,8
3840.0,E005458,95.0,2024,8
3840.0,E000888,95.0,2024,8
3840.0,E055309,95.0,2024,8
3840.0,E044235,95.0,2024,8
3840.0,E002099,95.0,2024,8
3840.0,E052442,95.0,2024,8
3840.0,E011338,95.0,2024,8
3840.0,E007432,95.0,2024,8
3840.0,E000579,95.0,2024,8
3840.0,E061872,95.0,2024,8
3840.0,E004625,95.0,2024,8
3840.0,E002123,95.0,2024,8
3840.0,E049661,95.0,2024,8
3840.0,E055602,95.0,2024,8
3840.0,E006358,95.0,2024,8
720.0,E004360,80.0,2022,15
715.0,E005478,120.0,2022,15
715.0,E004953,120.0,2022,15
716.0,E002470,120.0,2022,15
724.0,E001909,80.0,2022,15
734.0,E031486,150.0,2022,15
734.0,E003890,150.0,2022,15
734.0,E004347,150.0,2022,15
740.0,E002123,120.0,2022,15
740.0,E000790,120.0,2022,15
740.0,E055309,120.0,2022,15
740.0,E027690,120.0,2022,15
740.0,E004275,120.0,2022,15
740.0,E000769,120.0,2022,15
740.0,E059464,120.0,2022,15
740.0,E004469,120.0,2022,15
740.0,E000706,120.0,2022,15
740.0,E000536,120.0,2022,15
740.0,E003629,120.0,2022,15
740.0,E003094,120.0,2022,15
740.0,E060191,120.0,2022,15
740.0,E000579,120.0,2022,15
740.0,E055602,120.0,2022,15
742.0,E002417,80.0,2022,15
742.0,E004451,80.0,2022,15
743.0,E003784,80.0,2022,15
743.0,E001629,80.0,2022,15
743.0,E003573,80.0,2022,15
743.0,E004513,80.0,2022,15
743.0,E056617,80.0,2022,15
743.0,E057604,80.0,2022,15
806.0,E053890,120.0,2022,16
827.0,E052508,120.0,2022,16
831.0,E001668,80.0,2022,16
831.0,E004866,80.0,2022,16
838.0,E053311,80.0,2022,16
841.0,E001909,80.0,2022,16
846.0,E002470,120.0,2022,16
847.0,E058192,80.0,2022,16
847.0,E003818,80.0,2022,16
848.0,E059488,80.0,2022,16
851.0,E005443,150.0,2022,17
851.0,E005697,150.0,2022,17
857.0,E003771,120.0,2022,17
857.0,E062280,120.0,2022,17
857.0,E002713,120.0,2022,17
861.0,E002104,80.0,2022,17
872.0,E005163,80.0,2022,17
874.0,E003429,80.0,2022,17
874.0,E004360,80.0,2022,17
879.0,E002960,120.0,2022,17
891.0,E000772,80.0,2022,17
897.0,E001588,120.0,2022,17
897.0,E002874,120.0,2022,17
897.0,E002085,120.0,2022,17
897.0,E004953,120.0,2022,17
897.0,E062568,120.0,2022,17
898.0,E001032,150.0,2022,17
947.0,E002417,80.0,2022,18
947.0,E004451,80.0,2022,18
947.0,E001629,80.0,2022,18
947.0,E057992,80.0,2022,18
956.0,E059097,150.0,2022,19
957.0,E003773,120.0,2022,19
957.0,E001889,120.0,2022,19
953.0,E004209,120.0,2022,19
953.0,E004360,120.0,2022,19
955.0,E001668,80.0,2022,19
955.0,E005163,80.0,2022,19
969.0,E004581,150.0,2022,19
969.0,E005697,150.0,2022,19
970.0,E061209,80.0,2022,19
968.0,E001650,120.0,2022,19
985.0,E030050,120.0,2022,19
981.0,E059073,120.0,2022,19
1001.0,E005697,150.0,2022,20
1001.0,E001650,150.0,2022,20
1001.0,E004581,150.0,2022,20
1041.0,E061209,100.0,2022,20
1041.0,E000772,100.0,2022,20
1041.0,E003604,100.0,2022,20
1040.0,E059817,120.0,2022,20
1040.0,E002639,120.0,2022,20
1040.0,E002607,120.0,2022,20
1040.0,E002916,120.0,2022,20
1040.0,E001393,120.0,2022,20
1040.0,E002921,120.0,2022,20
1040.0,E041528,120.0,2022,20
1040.0,E053547,120.0,2022,20
1040.0,E062299,120.0,2022,20
1040.0,E057121,120.0,2022,20
1046.0,E001588,100.0,2022,20
1049.0,E059073,120.0,2022,20
1059.0,E006149,80.0,2022,21
1059.0,E059582,80.0,2022,21
1059.0,E000258,80.0,2022,21
1059.0,E005006,80.0,2022,21
1064.0,E004209,120.0,2022,21
1066.0,E003428,120.0,2022,21
1107.0,E053890,150.0,2022,22
1109.0,E000258,80.0,2022,22
1109.0,E004990,80.0,2022,22
1118.0,E004209,120.0,2022,22
1123.0,E058710,120.0,2022,22
1123.0,E003428,120.0,2022,22
1123.0,E003625,120.0,2022,22
1123.0,E033393,120.0,2022,22
1139.0,E004385,80.0,2022,22
1154.0,E001588,80.0,2022,22
1158.0,E058710,120.0,2022,23
1158.0,E003428,120.0,2022,23
1158.0,E003625,120.0,2022,23
1158.0,E004469,120.0,2022,23
1158.0,E033393,120.0,2022,23
1161.0,E005537,100.0,2022,23
1167.0,E003429,150.0,2022,23
1167.0,E001889,150.0,2022,23
1167.0,E004360,150.0,2022,23
1175.0,E000838,80.0,2022,23
1175.0,E052442,80.0,2022,23
1175.0,E001629,80.0,2022,23
1191.0,E002639,120.0,2022,23
1191.0,E002916,120.0,2022,23
1191.0,E059817,120.0,2022,23
1191.0,E001393,120.0,2022,23
1191.0,E041528,120.0,2022,23
1191.0,E053547,120.0,2022,23
1191.0,E062299,120.0,2022,23
1191.0,E057121,120.0,2022,23
1196.0,E059073,120.0,2022,23
1197.0,E002607,80.0,2022,23
1197.0,E002921,80.0,2022,23
1200.0,E061209,80.0,2022,23
1200.0,E000772,80.0,2022,23
1200.0,E043493,80.0,2022,23
1212.0,E006867,120.0,2022,24
1212.0,E006191,120.0,2022,24
1212.0,E062280,120.0,2022,24
1212.0,E006260,120.0,2022,24
1213.0,E003771,120.0,2022,24
1214.0,E058710,150.0,2022,24
1214.0,E007432,150.0,2022,24
1214.0,E003625,150.0,2022,24
1214.0,E004451,150.0,2022,24
1214.0,E033393,150.0,2022,24
1234.0,E059073,120.0,2022,24
1237.0,E052916,150.0,2022,24
1237.0,E004126,150.0,2022,24
1237.0,E060993,150.0,2022,24
1237.0,E001472,150.0,2022,24
1261.0,E054609,120.0,2022,24
1261.0,E005537,120.0,2022,24
1261.0,E001495,120.0,2022,24
1265.0,E002639,120.0,2022,24
1265.0,E002916,120.0,2022,24
1265.0,E059817,120.0,2022,24
1265.0,E001393,120.0,2022,24
1265.0,E053547,120.0,2022,24
1265.0,E041528,120.0,2022,24
1265.0,E062299,120.0,2022,24
1265.0,E061603,120.0,2022,24
1264.0,E002921,80.0,2022,24
1267.0,E060230,120.0,2022,24
1267.0,E014423,120.0,2022,24
1267.0,E002905,120.0,2022,24
1267.0,E002607,120.0,2022,24
1272.0,E002916,100.0,2023,2
1272.0,E041528,100.0,2023,2
1272.0,E001393,100.0,2023,2
1272.0,E059817,100.0,2023,2
1272.0,E053547,100.0,2023,2
1272.0,E062299,100.0,2023,2
1272.0,E061603,100.0,2023,2
1272.0,E005183,100.0,2023,2
1272.0,E006589,100.0,2023,2
1275.0,E002921,70.0,2023,2
1275.0,E004753,70.0,2023,2
1275.0,E004815,70.0,2023,2
1275.0,E005418,70.0,2023,2
1275.0,E051631,70.0,2023,2
1276.0,E006469,70.0,2023,2
1276.0,E043493,70.0,2023,2
1276.0,E062733,70.0,2023,2
1276.0,E004618,70.0,2023,2
1276.0,E006276,70.0,2023,2
1276.0,E000772,70.0,2023,2
1276.0,E061209,70.0,2023,2
1280.0,E005984,100.0,2023,2
1281.0,E059582,70.0,2023,2
1281.0,E005577,70.0,2023,2
1288.0,E007859,70.0,2023,2
1291.0,E001668,70.0,2023,2
1291.0,E003471,70.0,2023,2
1291.0,E005376,70.0,2023,2
1292.0,E002225,100.0,2023,2
1292.0,E003870,100.0,2023,2
1292.0,E049566,100.0,2023,2
1292.0,E002935,100.0,2023,2
1300.0,E062568,70.0,2023,2
1308.0,E004385,70.0,2023,2
1308.0,E003818,70.0,2023,2
1312.0,E005366,150.0,2023,2
1313.0,E052916,150.0,2023,2
1313.0,E001472,150.0,2023,2
1313.0,E004126,150.0,2023,2
1314.0,E053890,150.0,2023,2
1315.0,E005476,150.0,2023,2
1321.0,E007682,150.0,2023,2
1323.0,E059582,100.0,2023,3
1323.0,E006648,100.0,2023,3
1323.0,E006191,100.0,2023,3
1323.0,E062280,100.0,2023,3
1323.0,E006412,100.0,2023,3
1323.0,E007934,100.0,2023,3
1215.0,E004513,80.0,2022,24
1215.0,E056617,80.0,2022,24
1215.0,E057604,80.0,2022,24
1217.0,E001279,80.0,2022,24
1217.0,E005006,80.0,2022,24
1238.0,E001073,120.0,2022,24
1240.0,E004444,120.0,2022,24
1240.0,E004949,120.0,2022,24
1240.0,E001288,120.0,2022,24
1240.0,E002498,120.0,2022,24
1246.0,E062568,80.0,2022,24
1248.0,E006252,120.0,2022,24
1248.0,E054510,120.0,2022,24
1248.0,E002033,120.0,2022,24
1248.0,E005699,120.0,2022,24
1272.0,E002639,100.0,2023,2
1272.0,E006986,100.0,2023,2
1272.0,E005717,100.0,2023,2
1323.0,E007993,100.0,2023,3
1428.0,E007993,120.0,2023,5
1377.0,E006191,100.0,2023,4
1377.0,E006412,100.0,2023,4
1377.0,E007934,100.0,2023,4
1377.0,E007993,100.0,2023,4
1378.0,E001889,100.0,2023,4
1378.0,E001780,100.0,2023,4
1379.0,E004209,100.0,2023,4
1328.0,E003429,70.0,2023,3
1328.0,E007859,70.0,2023,3
1329.0,E007376,70.0,2023,3
1329.0,E005577,70.0,2023,3
1329.0,E008008,70.0,2023,3
1379.0,E007857,100.0,2023,4
1332.0,E007725,100.0,2023,3
1334.0,E006252,100.0,2023,3
1334.0,E002033,100.0,2023,3
1334.0,E007974,100.0,2023,3
1334.0,E005699,100.0,2023,3
1330.0,E005376,70.0,2023,3
1332.0,E007161,100.0,2023,3
1330.0,E000193,70.0,2023,3
1336.0,E004131,70.0,2023,3
1336.0,E005390,70.0,2023,3
1336.0,E007419,70.0,2023,3
1336.0,E008195,70.0,2023,3
1338.0,E006589,100.0,2023,3
1338.0,E054316,100.0,2023,3
1338.0,E002916,100.0,2023,3
1338.0,E002639,100.0,2023,3
1338.0,E005183,100.0,2023,3
1338.0,E059817,100.0,2023,3
1338.0,E041528,100.0,2023,3
1338.0,E053547,100.0,2023,3
1338.0,E058002,100.0,2023,3
1338.0,E062299,100.0,2023,3
1338.0,E061603,100.0,2023,3
1338.0,E004697,100.0,2023,3
1338.0,E005717,100.0,2023,3
1339.0,E008017,100.0,2023,3
1339.0,E008034,100.0,2023,3
1342.0,E007355,70.0,2023,3
1343.0,E008172,100.0,2023,3
1343.0,E008055,100.0,2023,3
1344.0,E008170,70.0,2023,3
1347.0,E006233,100.0,2023,3
1347.0,E006302,100.0,2023,3
1347.0,E007743,100.0,2023,3
1346.0,E007899,100.0,2023,3
1344.0,E051631,70.0,2023,3
1351.0,E006469,70.0,2023,3
1352.0,E004953,70.0,2023,3
1350.0,E006810,100.0,2023,3
1353.0,E005984,100.0,2023,3
1354.0,E053311,100.0,2023,3
1354.0,E003870,100.0,2023,3
1354.0,E049566,100.0,2023,3
1354.0,E002935,100.0,2023,3
1326.0,E007857,100.0,2023,3
1327.0,E007268,100.0,2023,3
1356.0,E003118,100.0,2023,3
1356.0,E059302,100.0,2023,3
1356.0,E008131,100.0,2023,3
1355.0,E059073,70.0,2023,3
1357.0,E004388,70.0,2023,3
1338.0,E006986,100.0,2023,3
1357.0,E007745,70.0,2023,3
1357.0,E005243,70.0,2023,3
1358.0,E005458,100.0,2023,3
1358.0,E002099,100.0,2023,3
1358.0,E055309,100.0,2023,3
1358.0,E001526,100.0,2023,3
1358.0,E002123,100.0,2023,3
1358.0,E000463,100.0,2023,3
1358.0,E006148,100.0,2023,3
1358.0,E059464,100.0,2023,3
1358.0,E000536,100.0,2023,3
1358.0,E007026,100.0,2023,3
1358.0,E060191,100.0,2023,3
1358.0,E000790,100.0,2023,3
1358.0,E007656,100.0,2023,3
1358.0,E061872,100.0,2023,3
1358.0,E006426,100.0,2023,3
1358.0,E000579,100.0,2023,3
1359.0,E007156,70.0,2023,3
1361.0,E005476,100.0,2023,3
1361.0,E014423,100.0,2023,3
1361.0,E004002,100.0,2023,3
1358.0,E004971,100.0,2023,3
1358.0,E001107,100.0,2023,3
1363.0,E002417,70.0,2023,3
1363.0,E040933,70.0,2023,3
1363.0,E043915,70.0,2023,3
1363.0,E004513,70.0,2023,3
1363.0,E002488,70.0,2023,3
1363.0,E056617,70.0,2023,3
1363.0,E007563,70.0,2023,3
1362.0,E005455,70.0,2023,3
1362.0,E004985,70.0,2023,3
1362.0,E052442,70.0,2023,3
1362.0,E057604,70.0,2023,3
1364.0,E008293,150.0,2023,3
1365.0,E052916,150.0,2023,3
1365.0,E001472,150.0,2023,3
1365.0,E004126,150.0,2023,3
1363.0,E007992,70.0,2023,3
1363.0,E008119,70.0,2023,3
1363.0,E008146,70.0,2023,3
1364.0,E005366,150.0,2023,3
1366.0,E053890,150.0,2023,3
1371.0,E007610,150.0,2023,3
1370.0,E007432,100.0,2023,3
1370.0,E006923,100.0,2023,3
1370.0,E033393,100.0,2023,3
1370.0,E007210,100.0,2023,3
1367.0,E007006,150.0,2023,3
1367.0,E007032,150.0,2023,3
1370.0,E007364,100.0,2023,3
1370.0,E005131,100.0,2023,3
1373.0,E005905,150.0,2023,3
1373.0,E006612,150.0,2023,3
1373.0,E006301,150.0,2023,3
1373.0,E007682,150.0,2023,3
1373.0,E008112,150.0,2023,3
1380.0,E007421,100.0,2023,4
1381.0,E003895,100.0,2023,4
1381.0,E003771,100.0,2023,4
1381.0,E005732,100.0,2023,4
1381.0,E005537,100.0,2023,4
1381.0,E006630,100.0,2023,4
1379.0,E007308,100.0,2023,4
1382.0,E003429,70.0,2023,4
1382.0,E004360,70.0,2023,4
1382.0,E007859,70.0,2023,4
1385.0,E008380,70.0,2023,4
1385.0,E008499,70.0,2023,4
1386.0,E054609,100.0,2023,4
1386.0,E054510,100.0,2023,4
1386.0,E001495,100.0,2023,4
1387.0,E005699,70.0,2023,4
1388.0,E062280,100.0,2023,4
1388.0,E001279,100.0,2023,4
1391.0,E004444,100.0,2023,4
1391.0,E001288,100.0,2023,4
1391.0,E001930,100.0,2023,4
1393.0,E007615,70.0,2023,4
1393.0,E007161,70.0,2023,4
1394.0,E008055,100.0,2023,4
1394.0,E002874,100.0,2023,4
1394.0,E000034,100.0,2023,4
1399.0,E008172,70.0,2023,4
1399.0,E004953,70.0,2023,4
1400.0,E006986,100.0,2023,4
1400.0,E054316,100.0,2023,4
